"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000066438" "chr12-3946" "chr12" 81794083 81794281 7.34 1.6e-12
"ENSMUSG00000066571" "chr7-2871" "chr7" 35040025 35040223 2.24 4.02e-05
"ENSMUSG00000066571" "chr7-4426" "chr7" 35038624 35038822 2.17 9.03e-05
"ENSMUSG00000066640" "chr5-4800" "chr5" 143641723 143641921 2.77 2.45e-05
"ENSMUSG00000066640" "chr5-6641" "chr5" 143615728 143615926 3.19 1.76e-05
"ENSMUSG00000066687" "chr9-3583" "chr9" 48533344 48533528 2.61 3.95e-06
"ENSMUSG00000066705" "chr9-1365" "chr9" 45188678 45188876 3.17 8.63e-12
"ENSMUSG00000066748" "chr9-5693" "chr9" 37699013 37699211 3.45 1.99e-05
"ENSMUSG00000066749" "chr9-5693" "chr9" 37699013 37699211 3.45 1.99e-05
"ENSMUSG00000066797" "chr1-1529" "chr1" 155963604 155963802 2.12 3.54e-06
"ENSMUSG00000066797" "chr1-4669" "chr1" 156021541 156021725 2.98 2.48e-05
"ENSMUSG00000066952" "chr5-5538" "chr5" 114734723 114734907 5.92 1.17e-08
"ENSMUSG00000066975" "chr5-3651" "chr5" 112683011 112683195 2.56 1.59e-05
"ENSMUSG00000067081" "chr1-4445" "chr1" 91903164 91903362 3.7 1.07e-07
"ENSMUSG00000067103" "chr17-1834" "chr17" 50330528 50330726 2.22 2.69e-05
"ENSMUSG00000067103" "chr17-2170" "chr17" 50332095 50332293 2.28 1.17e-05
"ENSMUSG00000067125" "chr1-1989" "chr1" 88344728 88344926 2.21 7.41e-07
"ENSMUSG00000067125" "chr1-3708" "chr1" 88407015 88407213 2.4 5.58e-05
"ENSMUSG00000067206" "chr5-3309" "chr5" 73967186 73967384 2.28 8.94e-05
"ENSMUSG00000067215" "chrX-1454" "chrX" 149470125 149470323 4.31 1.13e-06
"ENSMUSG00000067242" "chr19-2988" "chr19" 38423438 38423636 4.31 5.89e-09
"ENSMUSG00000067242" "chr19-3348" "chr19" 38422687 38422885 4.79 5.16e-08
"ENSMUSG00000067279" "chr19-1047" "chr19" 36803036 36803234 2.3 1.06e-06
"ENSMUSG00000067338" "chr6-6255" "chr6" 145576570 145576768 3.28 4.53e-06
"ENSMUSG00000067438" "chr5-1736" "chr5" 35790805 35791003 3.04 2.24e-11
"ENSMUSG00000067529" "chr19-777" "chr19" 12086184 12086382 2.12 3.54e-06
"ENSMUSG00000067529" "chr19-2870" "chr19" 12077511 12077709 3.03 5.69e-05
"ENSMUSG00000067579" "chr1-2913" "chr1" 43321462 43321660 2.4 5.58e-05
"ENSMUSG00000067581" "chr2-1836" "chr2" 169823971 169824169 2.17 2.12e-08
"ENSMUSG00000067581" "chr2-3227" "chr2" 169821581 169821779 2.14 4e-05
"ENSMUSG00000067581" "chr2-6846" "chr2" 169835264 169835462 2.75 3.34e-05
"ENSMUSG00000067626" "chr8-6126" "chr8" 108830840 108831038 2.87 4.44e-05
"ENSMUSG00000067787" "chr2-3197" "chr2" 157372888 157373086 2.4 1.07e-05
"ENSMUSG00000067879" "chr1-5458" "chr1" 9643657 9643841 3.34 4.22e-05
"ENSMUSG00000067973" "chr14-2274" "chr14" 77820870 77821068 3.07 2.51e-07
"ENSMUSG00000067995" "chr14-1955" "chr14" 76477347 76477545 2.53 1.7e-06
"ENSMUSG00000068037" "chr17-4008" "chr17" 13042688 13042872 3.34 4.22e-05
"ENSMUSG00000068039" "chr17-4098" "chr17" 13131224 13131422 6.07 3.57e-09
"ENSMUSG00000068114" "chr15-1475" "chr15" 81975490 81975688 2.05 1.69e-05
"ENSMUSG00000068120" "chr17-995" "chr17" 5769810 5770008 2.16 1.03e-07
"ENSMUSG00000068180" "chr6-3598" "chr6" 95309294 95309478 2.87 1.78e-05
"ENSMUSG00000068205" "chr2-7406" "chr2" 142186827 142187025 3.19 1.76e-05
"ENSMUSG00000068205" "chr2-5141" "chr2" 140358939 140359123 2.51 6.36e-05
"ENSMUSG00000068284" "chr16-3065" "chr16" 44175098 44175282 3.31 9.85e-06
"ENSMUSG00000068323" "chr6-1084" "chr6" 83232619 83232817 2.02 1.38e-06
"ENSMUSG00000068428" "chr16-3496" "chr16" 26901612 26901810 4.02 3.45e-07
"ENSMUSG00000068466" "chr19-2096" "chr19" 29259826 29260010 2.67 3.55e-05
"ENSMUSG00000068579" "chr15-2228" "chr15" 36328553 36328751 2.47 2.26e-05
"ENSMUSG00000068663" "chr16-1875" "chr16" 10574689 10574887 2.26 5.99e-05
"ENSMUSG00000068680" "chr14-1060" "chr14" 23915757 23915955 2.03 6.95e-06
"ENSMUSG00000068740" "chr3-2114" "chr3" 108208992 108209190 2.24 4.02e-05
"ENSMUSG00000068742" "chr2-5933" "chr2" 92261555 92261753 2.63 9.4e-05
"ENSMUSG00000068747" "chr3-3288" "chr3" 108092947 108093145 3.3 9.34e-08
"ENSMUSG00000068762" "chr3-2058" "chr3" 107744519 107744703 2.03 7.17e-05
"ENSMUSG00000068798" "chr3-1711" "chr3" 105658573 105658771 2.48 2.31e-07
"ENSMUSG00000068798" "chr3-2803" "chr3" 105656932 105657130 3.97 7.31e-09
"ENSMUSG00000068859" "chr2-5411" "chr2" 73115306 73115504 2.44 8.21e-05
"ENSMUSG00000069170" "chr13-1270" "chr13" 81225789 81225987 2.24 5.34e-06
"ENSMUSG00000069184" "chr13-3099" "chr13" 74519861 74520059 2.68 1.77e-05
"ENSMUSG00000069227" "chr13-1031" "chr13" 54858618 54858816 3.51 1.28e-11
"ENSMUSG00000069376" "chr18-1613" "chr18" 54153435 54153633 3.07 2.51e-07
"ENSMUSG00000069588" "chr11-8863" "chr11" 117347271 117347469 3.03 5.69e-05
"ENSMUSG00000069601" "chr10-1065" "chr10" 68927935 68928133 2.54 6.79e-10
"ENSMUSG00000069601" "chr10-1573" "chr10" 69209461 69209659 2.03 6.95e-06
"ENSMUSG00000069601" "chr10-2247" "chr10" 69222924 69223122 2.51 6.21e-06
"ENSMUSG00000069601" "chr10-4273" "chr10" 69302808 69303006 3.51 1.46e-06
"ENSMUSG00000069601" "chr10-5382" "chr10" 69024786 69024984 4.07 4.89e-06
"ENSMUSG00000069712" "chr10-3143" "chr10" 21860628 21860826 3.11 3.73e-06
"ENSMUSG00000069729" "chr17-1567" "chr17" 5105755 5105953 2 2.35e-05
"ENSMUSG00000069729" "chr17-2497" "chr17" 5165463 5165661 2.47 2.26e-05
"ENSMUSG00000069729" "chr17-2856" "chr17" 5172867 5173065 5.75 9.93e-13
"ENSMUSG00000069729" "chr17-2331" "chr17" 4945946 4946130 2.44 2.71e-05
"ENSMUSG00000069769" "chr11-3221" "chr11" 88499523 88499721 2.02 8.02e-05
"ENSMUSG00000069785" "chr11-7634" "chr11" 85671554 85671752 3.35 5.18e-06
"ENSMUSG00000069796" "chr11-2931" "chr11" 82415936 82416134 2.02 8.02e-05
"ENSMUSG00000069874" "chr11-6658" "chr11" 58028702 58028900 3.51 1.46e-06
"ENSMUSG00000069911" "chr11-6022" "chr11" 34317975 34318173 2.66 6.68e-05
"ENSMUSG00000070002" "chr8-2773" "chr8" 73083446 73083644 4.07 1.33e-10
"ENSMUSG00000070056" "chr8-4325" "chr8" 36706501 36706699 2.87 3.34e-05
"ENSMUSG00000070287" "chr9-2323" "chr9" 100483148 100483332 2.09 3.36e-05
"ENSMUSG00000070315" "chr9-3236" "chr9" 34913186 34913384 2.26 5.99e-05
"ENSMUSG00000070315" "chr9-6414" "chr9" 34947517 34947715 4.55 2.48e-07
"ENSMUSG00000070327" "chr11-1441" "chr11" 119251981 119252165 2.5 1.06e-12
"ENSMUSG00000070462" "chr7-1884" "chr7" 91027683 91027881 2.28 9.77e-08
"ENSMUSG00000070490" "chr3-4671" "chr3" 52481227 52481425 3.03 5.69e-05
"ENSMUSG00000070490" "chr3-5238" "chr3" 52378835 52379033 3.51 1.46e-06
"ENSMUSG00000070490" "chr3-3531" "chr3" 52489341 52489525 3.65 7.49e-07
"ENSMUSG00000070498" "chr5-3189" "chr5" 126139258 126139456 2.09 8.66e-05
"ENSMUSG00000070532" "chr1-5105" "chr1" 171867929 171868127 5.75 3.46e-10
"ENSMUSG00000070544" "chr2-8355" "chr2" 160545525 160545723 3.83 1.4e-06
"ENSMUSG00000070561" "chr7-6312" "chr7" 53352256 53352454 2.87 3.34e-05
"ENSMUSG00000070568" "chr7-3848" "chr7" 52555969 52556167 2.51 6.21e-06
"ENSMUSG00000070576" "chr5-7161" "chr5" 111967244 111967442 5.11 6.7e-07
"ENSMUSG00000070576" "chr5-2198" "chr5" 111848908 111849092 2.09 3.36e-05
"ENSMUSG00000070632" "chr5-6323" "chr5" 107895961 107896159 2.87 4.44e-05
"ENSMUSG00000070645" "chr1-4980" "chr1" 135231067 135231265 2.87 4.44e-05
"ENSMUSG00000070733" "chr5-2461" "chr5" 73542352 73542550 2.53 1.7e-06
"ENSMUSG00000070738" "chr1-6877" "chr1" 89770566 89770764 6.07 3.57e-09
"ENSMUSG00000070808" "chr7-6881" "chr7" 16612526 16612724 4.22 8.11e-08
"ENSMUSG00000070808" "chr7-6879" "chr7" 16595685 16595883 4.07 4.89e-06
"ENSMUSG00000070939" "chr1-3358" "chr1" 43106088 43106286 2.26 5.99e-05
"ENSMUSG00000071033" "chr17-1507" "chr17" 91490553 91490751 2.3 2.87e-08
"ENSMUSG00000071033" "chr17-1566" "chr17" 91489718 91489916 2.93 7.56e-10
"ENSMUSG00000071037" "chr17-616" "chr17" 85884763 85884961 2.01 1.14e-08
"ENSMUSG00000071064" "chr8-2780" "chr8" 81627150 81627348 3.09 9.64e-07
"ENSMUSG00000071180" "chr13-2898" "chr13" 108744179 108744377 3.59 2.93e-08
"ENSMUSG00000071181" "chr13-4063" "chr13" 107898167 107898365 2.63 9.4e-05
"ENSMUSG00000071237" "chr6-2780" "chr6" 117725756 117725954 2.33 2.57e-05
"ENSMUSG00000071265" "chr12-2981" "chr12" 75390339 75390537 4.15 2.48e-08
"ENSMUSG00000071280" "chr10-3814" "chr10" 59065661 59065859 2.87 3.34e-05
"ENSMUSG00000071324" "chr10-3548" "chr10" 41628352 41628536 2.55 9.69e-05
"ENSMUSG00000071369" "chr10-1167" "chr10" 19738662 19738860 2.17 2.26e-07
"ENSMUSG00000071369" "chr10-3132" "chr10" 19725407 19725605 4.31 5.89e-09
"ENSMUSG00000071379" "chr12-3773" "chr12" 17745804 17746002 3.19 1.76e-05
"ENSMUSG00000071398" "chr12-934" "chr12" 17043739 17043937 2.05 6.7e-07
"ENSMUSG00000071398" "chr12-3506" "chr12" 17101675 17101859 2.55 9.69e-05
"ENSMUSG00000071424" "chr6-4630" "chr6" 64598275 64598473 2.87 4.44e-05
"ENSMUSG00000071454" "chr12-3723" "chr12" 3719136 3719334 3.01 1.45e-05
"ENSMUSG00000071477" "chr6-4151" "chr6" 47973397 47973595 2.66 6.68e-05
"ENSMUSG00000071477" "chr6-4152" "chr6" 47975261 47975459 3.01 1.45e-05
"ENSMUSG00000071494" "chr6-2035" "chr6" 42495627 42495825 2.73 3.3e-07
"ENSMUSG00000071528" "chr19-721" "chr19" 47143088 47143286 2.44 1.54e-08
"ENSMUSG00000071528" "chr19-2748" "chr19" 47162744 47162942 3.01 1.45e-05
"ENSMUSG00000071532" "chr10-3401" "chr10" 14265245 14265443 2.87 3.34e-05
"ENSMUSG00000071604" "chr19-963" "chr19" 24090677 24090875 2.2 4.99e-07
"ENSMUSG00000071636" "chr16-2222" "chr16" 17210396 17210594 2.59 4.69e-05
"ENSMUSG00000071669" "chr16-1626" "chr16" 11636422 11636620 2.36 3.79e-05
"ENSMUSG00000071669" "chr16-2717" "chr16" 11471547 11471745 5.27 1.92e-09
"ENSMUSG00000071757" "chr15-2243" "chr15" 57686941 57687139 3.16 7.98e-08
"ENSMUSG00000071757" "chr15-2241" "chr15" 57539324 57539522 2.87 5.9e-07
"ENSMUSG00000071757" "chr15-3821" "chr15" 57628605 57628803 2.87 4.44e-05
"ENSMUSG00000071757" "chr15-1577" "chr15" 57685000 57685184 2.97 1.41e-08
"ENSMUSG00000071847" "chr18-1269" "chr18" 63130414 63130612 2.12 1.78e-05
"ENSMUSG00000071847" "chr18-4014" "chr18" 63080841 63081039 3.83 1.99e-05
"ENSMUSG00000071856" "chr18-2330" "chr18" 44739834 44740032 2.77 2.45e-05
"ENSMUSG00000071860" "chr18-976" "chr18" 40417880 40418078 2.03 6.95e-06
"ENSMUSG00000072115" "chr14-1555" "chr14" 51723572 51723770 2.2 1.8e-05
"ENSMUSG00000072487" "chr15-2974" "chr15" 73663988 73664186 2.77 2.45e-05
"ENSMUSG00000072566" "chr15-3497" "chr15" 61871405 61871603 3.35 3.55e-07
"ENSMUSG00000072585" "chr14-747" "chr14" 48217788 48217986 2.47 2.41e-10
"ENSMUSG00000072618" "chr15-1760" "chr15" 36814966 36815164 2.18 1.21e-05
"ENSMUSG00000072653" "chr6-4151" "chr6" 47973397 47973595 2.66 6.68e-05
"ENSMUSG00000072663" "chr15-1655" "chr15" 9734792 9734990 2.28 1.17e-05
"ENSMUSG00000072663" "chr15-4107" "chr15" 9495652 9495850 3.26 6.9e-05
"ENSMUSG00000072671" "chr5-4668" "chr5" 120638366 120638564 2.87 4.44e-05
"ENSMUSG00000072683" "chr6-1886" "chr6" 142762862 142763060 2.06 2.54e-05
"ENSMUSG00000072686" "chr14-2011" "chr14" 25645153 25645351 2.16 6.01e-05
"ENSMUSG00000072720" "chr5-2037" "chr5" 113093194 113093392 2.27 1.56e-06
"ENSMUSG00000072720" "chr5-2942" "chr5" 113288483 113288681 2.09 8.66e-05
"ENSMUSG00000072720" "chr5-4215" "chr5" 113085569 113085767 2.59 4.69e-05
"ENSMUSG00000072753" "chr11-6738" "chr11" 71387980 71388178 3.51 1.46e-06
"ENSMUSG00000072825" "chr12-4093" "chr12" 113945764 113945962 2.66 6.68e-05
"ENSMUSG00000072828" "chr5-2741" "chr5" 93267072 93267270 2.09 8.66e-05
"ENSMUSG00000072829" "chr6-2780" "chr6" 117725756 117725954 2.33 2.57e-05
"ENSMUSG00000072880" "chr12-4500" "chr12" 102135606 102135804 4.02 3.45e-07
"ENSMUSG00000072966" "chrX-56" "chrX" 132373877 132374075 2.03 2.04e-12
"ENSMUSG00000073000" "chr12-2518" "chr12" 77559854 77560052 3.07 2.51e-07
"ENSMUSG00000073057" "chr11-8128" "chr11" 32634417 32634615 3.19 1.76e-05
"ENSMUSG00000073072" "chr6-4159" "chr6" 50730390 50730588 2.87 3.34e-05
"ENSMUSG00000073096" "chr6-1582" "chr6" 48539277 48539475 2 2.35e-05
"ENSMUSG00000073131" "chrX-1313" "chrX" 69076927 69077125 3.51 1.46e-06
"ENSMUSG00000073147" "chr5-3467" "chr5" 22891769 22891967 2.4 5.58e-05
"ENSMUSG00000073154" "chr6-1377" "chr6" 36339718 36339916 2.44 7.83e-08
"ENSMUSG00000073242" "chr12-4139" "chr12" 3862425 3862623 3.15 4.53e-06
"ENSMUSG00000073412" "chr17-1479" "chr17" 35323228 35323426 2.19 3.64e-06
"ENSMUSG00000073467" "chr17-1186" "chr17" 9361887 9362085 2.44 7.83e-08
"ENSMUSG00000073468" "chr17-1109" "chr17" 8559449 8559647 2.21 1.41e-08
"ENSMUSG00000073469" "chr17-2706" "chr17" 8337272 8337456 4 4.76e-08
"ENSMUSG00000073470" "chr17-1345" "chr17" 7361337 7361535 2.02 3.1e-06
"ENSMUSG00000073474" "chr1-3324" "chr1" 196859920 196860118 2.47 2.26e-05
"ENSMUSG00000073478" "chr1-5773" "chr1" 193054473 193054671 4.79 5.16e-08
"ENSMUSG00000073478" "chr1-6263" "chr1" 193082158 193082342 13.57 3.53e-11
"ENSMUSG00000073528" "chr1-2652" "chr1" 161546185 161546383 2.2 1.8e-05
"ENSMUSG00000073528" "chr1-4179" "chr1" 161612138 161612336 2.53 3.27e-05
"ENSMUSG00000073528" "chr1-7194" "chr1" 161604247 161604445 3.26 6.9e-05
"ENSMUSG00000073534" "chr18-2399" "chr18" 75739277 75739475 3.71 7.97e-09
"ENSMUSG00000073534" "chr18-4089" "chr18" 75650613 75650811 3.59 7.63e-05
"ENSMUSG00000073534" "chr18-1684" "chr18" 75666615 75666799 2.47 4.16e-05
"ENSMUSG00000073535" "chr1-2650" "chr1" 157364822 157365020 2.09 8.66e-05
"ENSMUSG00000073546" "chr18-1273" "chr18" 65432242 65432440 2 3.19e-05
"ENSMUSG00000073557" "chr1-2800" "chr1" 136700032 136700230 2.4 1.07e-05
"ENSMUSG00000073563" "chr18-1859" "chr18" 54046886 54047084 2.43 1.56e-05
"ENSMUSG00000073586" "chr1-1172" "chr1" 125940430 125940628 2.19 6.46e-09
"ENSMUSG00000073593" "chr18-1318" "chr18" 37336119 37336317 2.4 2.06e-06
"ENSMUSG00000073593" "chr18-2881" "chr18" 37424554 37424738 2.55 9.69e-05
"ENSMUSG00000073640" "chr18-1932" "chr18" 6242739 6242937 3.23 1.17e-06
"ENSMUSG00000073675" "chr1-5294" "chr1" 55277897 55278095 2.44 8.21e-05
"ENSMUSG00000073679" "chr4-2787" "chr4" 155215056 155215254 2.28 1.17e-05
"ENSMUSG00000073680" "chr4-1794" "chr4" 155151792 155151990 3.54 3.52e-12
"ENSMUSG00000073729" "chr1-3569" "chr1" 23278441 23278625 2.47 4.16e-05
"ENSMUSG00000073730" "chr1-3568" "chr1" 23194763 23194947 3.43 6.66e-07
"ENSMUSG00000073856" "chr7-3276" "chr7" 126116901 126117099 2.4 1.07e-05
"ENSMUSG00000073856" "chr7-3277" "chr7" 126133175 126133373 2.81 3.12e-08
"ENSMUSG00000073856" "chr7-4288" "chr7" 126032066 126032264 2.44 8.21e-05
"ENSMUSG00000073866" "chr7-5965" "chr7" 117858038 117858236 3.35 5.18e-06
"ENSMUSG00000073910" "chr4-2977" "chr4" 34939406 34939604 2.24 4.02e-05
"ENSMUSG00000073910" "chr4-4222" "chr4" 34928338 34928536 2.59 4.69e-05
"ENSMUSG00000074060" "chr9-4054" "chr9" 109446416 109446614 2.44 8.21e-05
"ENSMUSG00000074060" "chr9-1607" "chr9" 109439651 109439835 2.09 1.36e-05
"ENSMUSG00000074061" "chr9-4054" "chr9" 109446416 109446614 2.44 8.21e-05
"ENSMUSG00000074061" "chr9-1607" "chr9" 109439651 109439835 2.09 1.36e-05
"ENSMUSG00000074113" "chr8-6126" "chr8" 108830840 108831038 2.87 4.44e-05
"ENSMUSG00000074178" "chr8-3767" "chr8" 89294164 89294362 4.15 2.48e-08
"ENSMUSG00000074178" "chr8-4862" "chr8" 89339230 89339428 3.83 1.4e-06
"ENSMUSG00000074203" "chr8-2477" "chr8" 87288051 87288249 2.07 3.82e-05
"ENSMUSG00000074284" "chr9-2847" "chr9" 56865420 56865618 2.53 1.7e-06
"ENSMUSG00000074305" "chr9-4728" "chr9" 56039715 56039913 2.59 4.69e-05
"ENSMUSG00000074305" "chr9-6639" "chr9" 56110835 56111033 3.59 7.63e-05
"ENSMUSG00000074344" "chr3-1711" "chr3" 105658573 105658771 2.48 2.31e-07
"ENSMUSG00000074344" "chr3-2803" "chr3" 105656932 105657130 3.97 7.31e-09
"ENSMUSG00000074345" "chr9-5221" "chr9" 53883306 53883504 4.79 5.16e-08
"ENSMUSG00000074346" "chr3-4352" "chr3" 105171840 105172038 3.51 1.46e-06
"ENSMUSG00000074403" "chr3-777" "chr3" 96072201 96072399 2.29 3.54e-11
"ENSMUSG00000074408" "chr9-1364" "chr9" 43934415 43934613 2.31 2.11e-07
"ENSMUSG00000074415" "chr9-1226" "chr9" 41395115 41395313 2.05 6.7e-07
"ENSMUSG00000074497" "chr8-2879" "chr8" 3348105 3348303 7.66 9.13e-17
"ENSMUSG00000074505" "chr9-4531" "chr9" 15919203 15919401 4.55 2.48e-07
"ENSMUSG00000074505" "chr9-4530" "chr9" 15879263 15879461 3.11 3.73e-06
"ENSMUSG00000074505" "chr9-6305" "chr9" 15914017 15914215 3.35 5.18e-06
"ENSMUSG00000074513" "chr3-2218" "chr3" 84536521 84536719 2.65 9.03e-07
"ENSMUSG00000074513" "chr3-3618" "chr3" 85480948 85481132 3 5.82e-06
"ENSMUSG00000074516" "chr9-1780" "chr9" 7763596 7763780 2.54 1.76e-06
"ENSMUSG00000074592" "chr3-2058" "chr3" 56648634 56648832 2.28 1.17e-05
"ENSMUSG00000074602" "chr3-2182" "chr3" 51691984 51692182 2.26 5.99e-05
"ENSMUSG00000074604" "chr3-3757" "chr3" 51394650 51394848 3.42 1.35e-06
"ENSMUSG00000074607" "chr2-4400" "chr2" 163020669 163020867 2.36 3.79e-05
"ENSMUSG00000074625" "chr2-2874" "chr2" 158381790 158381988 2 2.12e-05
"ENSMUSG00000074625" "chr2-6131" "chr2" 158390847 158391045 2.87 8.65e-06
"ENSMUSG00000074674" "chr3-878" "chr3" 17688812 17689010 2.08 2.91e-08
"ENSMUSG00000074744" "chr13-2425" "chr13" 99933374 99933572 3.47 1.04e-07
"ENSMUSG00000074744" "chr13-4021" "chr13" 99840369 99840567 2.75 3.34e-05
"ENSMUSG00000074753" "chr2-2100" "chr2" 145413857 145414055 2.18 3.36e-07
"ENSMUSG00000074753" "chr2-7425" "chr2" 145380603 145380801 3.67 3.91e-07
"ENSMUSG00000074771" "chr2-6668" "chr2" 136472697 136472895 3.15 4.53e-06
"ENSMUSG00000074785" "chr10-2168" "chr10" 94382471 94382669 2.08 5.75e-05
"ENSMUSG00000074785" "chr10-4430" "chr10" 94300551 94300749 2.87 4.44e-05
"ENSMUSG00000074876" "chr2-2708" "chr2" 122454579 122454777 2.4 2.06e-06
"ENSMUSG00000074910" "chr13-2018" "chr13" 49576458 49576656 2.4 5.58e-05
"ENSMUSG00000074981" "chr2-2825" "chr2" 106013059 106013257 2.37 1.42e-06
"ENSMUSG00000074981" "chr2-3144" "chr2" 106035039 106035237 2.34 4.98e-06
"ENSMUSG00000074981" "chr2-5076" "chr2" 106022011 106022195 3.02 1.38e-06
"ENSMUSG00000075003" "chr10-3834" "chr10" 66528149 66528347 4.41 1.82e-08
"ENSMUSG00000075012" "chr2-2016" "chr2" 102304636 102304834 2.03 6.95e-06
"ENSMUSG00000075028" "chr2-5937" "chr2" 92806941 92807139 3.15 4.53e-06
"ENSMUSG00000075033" "chr16-1222" "chr16" 55893956 55894154 2.58 2.4e-06
"ENSMUSG00000075044" "chr19-441" "chr19" 8326445 8326629 2.26 2.88e-09
"ENSMUSG00000075070" "chr16-646" "chr16" 42718849 42719047 2.03 1.35e-07
"ENSMUSG00000075232" "chr10-4174" "chr10" 40019763 40019961 3.28 4.53e-06
"ENSMUSG00000075268" "chr19-1874" "chr19" 16299011 16299209 4.79 6.28e-11
"ENSMUSG00000075268" "chr19-2174" "chr19" 16325423 16325621 2.53 3.27e-05
"ENSMUSG00000075268" "chr19-2374" "chr19" 16310287 16310485 3.28 4.53e-06
"ENSMUSG00000075270" "chr2-6498" "chr2" 75823102 75823300 5.75 3.46e-10
"ENSMUSG00000075271" "chr2-6498" "chr2" 75823102 75823300 5.75 3.46e-10
"ENSMUSG00000075272" "chr2-2077" "chr2" 75802781 75802965 2.24 1.92e-06
"ENSMUSG00000075273" "chr2-2077" "chr2" 75802781 75802965 2.24 1.92e-06
"ENSMUSG00000075324" "chr2-6454" "chr2" 63903397 63903595 2.63 9.4e-05
"ENSMUSG00000075390" "chr4-5554" "chr4" 116503320 116503504 3.55 1.16e-05
"ENSMUSG00000075416" "chr2-3681" "chr2" 30570842 30571040 2.24 4.02e-05
"ENSMUSG00000075427" "chr15-1145" "chr15" 98001964 98002162 2.35 8.98e-08
"ENSMUSG00000075465" "chr14-1152" "chr14" 122880473 122880671 2.22 1.1e-06
"ENSMUSG00000075465" "chr14-1517" "chr14" 122889965 122890163 2.06 2.54e-05
"ENSMUSG00000075532" "chr2-6930" "chr2" 10660205 10660403 4.79 5.16e-08
"ENSMUSG00000075546" "chr5-2297" "chr5" 147680158 147680356 2.32 6.65e-07
"ENSMUSG00000075555" "chr15-1708" "chr15" 79053990 79054174 3.06 1.1e-09
"ENSMUSG00000075609" "chr15-1437" "chr15" 73818817 73819001 2.18 1.15e-06
"ENSMUSG00000075719" "chr7-5598" "chr7" 4069022 4069220 3.35 5.18e-06
"ENSMUSG00000075908" "chr19-1840" "chr19" 3577109 3577307 3.19 3.05e-07
"ENSMUSG00000075908" "chr19-1964" "chr19" 3519989 3520187 2.44 8.21e-05
"ENSMUSG00000076011" "chrX-1713" "chrX" 139166685 139166883 3.64 5.42e-06
"ENSMUSG00000076033" "chr13-3099" "chr13" 74519861 74520059 2.68 1.77e-05
"ENSMUSG00000076035" "chr4-5827" "chr4" 125271083 125271281 2.87 4.44e-05
"ENSMUSG00000076060" "chr6-4909" "chr6" 47757954 47758138 3.34 4.22e-05
"ENSMUSG00000076065" "chr12-670" "chr12" 70890230 70890428 2.21 4.15e-10
"ENSMUSG00000076065" "chr12-3553" "chr12" 70888957 70889155 2.59 4.69e-05
"ENSMUSG00000076217" "chr6-2232" "chr6" 120043332 120043530 2.18 1.21e-05
"ENSMUSG00000076228" "chr10-2196" "chr10" 80986690 80986874 2.31 2.77e-05
"ENSMUSG00000076281" "chr9-4728" "chr9" 56039715 56039913 2.59 4.69e-05
"ENSMUSG00000076287" "chr1-3748" "chr1" 133390118 133390316 2.59 4.69e-05
"ENSMUSG00000076287" "chr1-4085" "chr1" 133389048 133389246 2.87 3.34e-05
"ENSMUSG00000076287" "chr1-4960" "chr1" 133360480 133360678 6.71 8.31e-11
"ENSMUSG00000076287" "chr1-7020" "chr1" 133370477 133370675 3.19 1.76e-05
"ENSMUSG00000076304" "chr16-1386" "chr16" 94458333 94458531 2.63 3.37e-06
"ENSMUSG00000076323" "chr19-3017" "chr19" 42352990 42353188 3.26 6.9e-05
"ENSMUSG00000076327" "chr6-1266" "chr6" 128080459 128080657 2.3 1.06e-06
"ENSMUSG00000076327" "chr6-1876" "chr6" 128054675 128054873 2.12 1.78e-05
"ENSMUSG00000076360" "chr16-3083" "chr16" 56048568 56048752 3.91 1.22e-05
"ENSMUSG00000076379" "chr9-5972" "chr9" 67118811 67119009 3.03 5.69e-05
"ENSMUSG00000076379" "chr9-2813" "chr9" 67106498 67106682 2.31 2.77e-05
"ENSMUSG00000076433" "chr11-2764" "chr11" 118184695 118184893 2.45 1.61e-07
"ENSMUSG00000076453" "chr14-1429" "chr14" 80103438 80103636 2.11 1.19e-05
"ENSMUSG00000076866" "chr14-2049" "chr14" 54680061 54680259 4.79 1.02e-12
"ENSMUSG00000076867" "chr14-2049" "chr14" 54680061 54680259 4.79 1.02e-12
"ENSMUSG00000076867" "chr14-3146" "chr14" 54681574 54681772 4.02 3.45e-07
"ENSMUSG00000076946" "chr13-1680" "chr13" 110134094 110134292 3.19 3.05e-07
"ENSMUSG00000076961" "chr7-3892" "chr7" 82941156 82941340 3.13 1.83e-06
"ENSMUSG00000076987" "chr2-5468" "chr2" 109023433 109023631 2.78 6.42e-06
"ENSMUSG00000077004" "chr2-3787" "chr2" 130314112 130314310 2.24 4.02e-05
"ENSMUSG00000077004" "chr2-9214" "chr2" 130311965 130312163 2.87 4.44e-05
"ENSMUSG00000077080" "chr16-3155" "chr16" 35465068 35465266 6.07 3.57e-09
"ENSMUSG00000077150" "chr7-2824" "chr7" 142363746 142363944 2.62 1.75e-07
"ENSMUSG00000077152" "chr16-1197" "chr16" 8348678 8348862 2.09 5.3e-05
"ENSMUSG00000077171" "chr5-2421" "chr5" 19702605 19702803 2.62 1.75e-07
"ENSMUSG00000077171" "chr5-4856" "chr5" 19647504 19647702 4.22 8.11e-08
"ENSMUSG00000077204" "chr12-4162" "chr12" 11951138 11951336 5.75 3.46e-10
