"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000077827" "chr11-7081" "chr11" 104179337 104179529 3.8 3.91e-07
"ENSMUSG00000077852" "chr6-2608" "chr6" 87672531 87672723 2.44 1.56e-05
"ENSMUSG00000077858" "chrX-1566" "chrX" 12401909 12402113 2.78 2.91e-05
"ENSMUSG00000077863" "chr18-2129" "chr18" 56099764 56099956 2.64 3.37e-06
"ENSMUSG00000077939" "chr1-2549" "chr1" 36691600 36691792 2.45 5.78e-07
"ENSMUSG00000077939" "chr1-2720" "chr1" 36691072 36691264 2.25 4.02e-05
"ENSMUSG00000077939" "chr1-4410" "chr1" 36664163 36664355 3.8 3.91e-07
"ENSMUSG00000077976" "chr18-880" "chr18" 83072013 83072217 2.02 5.42e-06
"ENSMUSG00000078012" "chr2-4818" "chr2" 93743067 93743271 2.75 1.4e-06
"ENSMUSG00000078012" "chr2-4475" "chr2" 93769561 93769765 2.33 3.2e-05
"ENSMUSG00000078015" "chr11-4072" "chr11" 84514837 84515041 4.24 3.08e-14
"ENSMUSG00000078036" "chr8-6518" "chr8" 47189022 47189214 3.63 1.46e-06
"ENSMUSG00000078087" "chr7-3192" "chr7" 63249482 63249686 2.42 2.43e-06
"ENSMUSG00000078088" "chr7-2698" "chr7" 59049160 59049364 2.07 3.13e-05
"ENSMUSG00000078114" "chr7-1522" "chr7" 131484366 131484570 2.32 4.9e-11
"ENSMUSG00000078251" "chr11-5995" "chr11" 113283336 113283528 2.44 1.56e-05
"ENSMUSG00000078251" "chr11-6412" "chr11" 113370193 113370397 9.09 3.1e-17
"ENSMUSG00000078350" "chr4-2827" "chr4" 153395078 153395270 2.18 9.03e-05
"ENSMUSG00000078447" "chr10-4246" "chr10" 53107923 53108127 2.78 2.91e-05
"ENSMUSG00000078491" "chr4-4377" "chr4" 150470471 150470663 2.61 1.26e-05
"ENSMUSG00000078493" "chr1-2841" "chr1" 155844738 155844930 2.31 1.74e-05
"ENSMUSG00000078493" "chr1-3276" "chr1" 155845431 155845623 2.03 8.02e-05
"ENSMUSG00000078531" "chr4-5033" "chr4" 131040162 131040366 3.41 8.61e-08
"ENSMUSG00000078532" "chr4-1424" "chr4" 130130447 130130639 2.23 2.07e-08
"ENSMUSG00000078532" "chr4-2933" "chr4" 130134506 130134698 3.06 6.56e-08
"ENSMUSG00000078550" "chr3-4393" "chr3" 84834893 84835085 4.7 2.48e-07
"ENSMUSG00000078582" "chr4-4535" "chr4" 119393337 119393541 2.49 5.14e-06
"ENSMUSG00000078591" "chr7-1522" "chr7" 131484366 131484570 2.32 4.9e-11
"ENSMUSG00000078627" "chr11-4716" "chr11" 105328541 105328733 3.07 2.51e-07
"ENSMUSG00000078627" "chr11-7814" "chr11" 105367401 105367593 2.97 4.44e-05
"ENSMUSG00000078636" "chr7-6468" "chr7" 107821625 107821829 2.65 8.25e-05
"ENSMUSG00000078639" "chr4-5372" "chr4" 96463901 96464105 2.58 5.81e-05
"ENSMUSG00000078671" "chr7-7118" "chr7" 80581351 80581543 3.96 1.4e-06
"ENSMUSG00000078671" "chr7-7117" "chr7" 80575217 80575409 3.11 1.45e-05
"ENSMUSG00000078671" "chr7-7013" "chr7" 80627851 80628055 3.46 3.29e-07
"ENSMUSG00000078772" "chr4-3477" "chr4" 19626208 19626400 2.51 6.21e-06
"ENSMUSG00000078783" "chr3-2424" "chr3" 15239613 15239805 3.07 2.51e-07
"ENSMUSG00000078794" "chr7-3769" "chr7" 17476763 17476955 2.51 6.21e-06
"ENSMUSG00000078796" "chr7-3349" "chr7" 16608755 16608959 2.31 2.14e-05
"ENSMUSG00000078815" "chr7-2231" "chr7" 3458019 3458223 2.16 1.9e-06
"ENSMUSG00000078847" "chr15-4727" "chr15" 90306183 90306387 3.37 4.51e-06
"ENSMUSG00000078859" "chr8-3087" "chr8" 23597248 23597452 2.31 2.14e-05
"ENSMUSG00000078909" "chr1-3105" "chr1" 179292262 179292466 2.08 7.23e-05
"ENSMUSG00000078909" "chr1-5251" "chr1" 179278985 179279189 3.03 8.08e-07
"ENSMUSG00000078915" "chr13-3664" "chr13" 45196506 45196710 2.36 4.76e-05
"ENSMUSG00000078939" "chr13-2608" "chr13" 102470289 102470481 3.19 3.05e-07
"ENSMUSG00000078939" "chr13-4332" "chr13" 102533011 102533203 2.43 8.21e-05
"ENSMUSG00000078939" "chr13-5545" "chr13" 102495363 102495555 3.37 6.9e-05
"ENSMUSG00000078958" "chr13-3398" "chr13" 91044104 91044296 3.34 3.55e-07
"ENSMUSG00000079011" "chr8-4826" "chr8" 77106615 77106807 2.97 4.44e-05
"ENSMUSG00000079018" "chr15-3155" "chr15" 74877983 74878175 3.71 7.97e-09
"ENSMUSG00000079053" "chr2-7639" "chr2" 128236793 128236985 2.85 3.34e-05
"ENSMUSG00000079053" "chr2-5238" "chr2" 128157599 128157803 2.25 7.61e-05
"ENSMUSG00000079056" "chr2-9473" "chr2" 127341544 127341736 4.16 3.45e-07
"ENSMUSG00000079101" "chr14-1841" "chr14" 3049536 3049728 2.88 5.9e-07
"ENSMUSG00000079143" "chr12-4052" "chr12" 33962613 33962805 2.58 4.69e-05
"ENSMUSG00000079172" "chr13-2254" "chr13" 98535748 98535952 2.31 2.14e-05
"ENSMUSG00000079215" "chr5-4384" "chr5" 125425050 125425254 2.45 3.54e-06
"ENSMUSG00000079255" "chr1-2841" "chr1" 155844738 155844930 2.31 1.74e-05
"ENSMUSG00000079255" "chr1-3276" "chr1" 155845431 155845623 2.03 8.02e-05
"ENSMUSG00000079311" "chr17-2653" "chr17" 14885181 14885385 2.94 1.62e-07
"ENSMUSG00000079318" "chrX-1235" "chrX" 162726917 162727109 2.58 4.69e-05
"ENSMUSG00000079318" "chrX-1319" "chrX" 162796626 162796818 6.6 5.59e-10
"ENSMUSG00000079318" "chrX-1426" "chrX" 162717782 162717974 2.97 1.14e-05
"ENSMUSG00000079318" "chrX-1715" "chrX" 162707543 162707735 5.94 2.16e-08
"ENSMUSG00000079353" "chr2-6057" "chr2" 58755622 58755826 3.61 9e-08
"ENSMUSG00000079359" "chr12-3818" "chr12" 108932145 108932349 3.14 2.53e-07
"ENSMUSG00000079382" "chr19-1882" "chr19" 21638513 21638705 3.41 2.77e-08
"ENSMUSG00000079382" "chr19-1625" "chr19" 21555841 21556045 8.08 1.12e-18
"ENSMUSG00000079410" "chr14-1841" "chr14" 3049536 3049728 2.88 5.9e-07
"ENSMUSG00000079420" "chr1-8013" "chr1" 93875703 93875907 9.09 5.3e-12
"ENSMUSG00000079481" "chrX-737" "chrX" 99174393 99174597 2.27 9.61e-06
"ENSMUSG00000079501" "chr6-4280" "chr6" 83849409 83849601 2.86 8.65e-06
"ENSMUSG00000079546" "chr16-2236" "chr16" 77599176 77599380 2.83 1.89e-06
"ENSMUSG00000079564" "chr9-5114" "chr9" 49394088 49394280 2.67 1.77e-05
"ENSMUSG00000079564" "chr9-3572" "chr9" 49312398 49312602 2.38 8.84e-06
"ENSMUSG00000079620" "chr16-3325" "chr16" 32688458 32688650 2.64 6.68e-05
"ENSMUSG00000079657" "chr17-2112" "chr17" 24671310 24671502 2.09 3.82e-05
"ENSMUSG00000079716" "chr17-3161" "chr17" 12417936 12418128 2.85 3.34e-05
"ENSMUSG00000079724" "chr17-1956" "chr17" 7183453 7183645 2.29 8.94e-05
"ENSMUSG00000079738" "chr16-3631" "chr16" 11343679 11343871 4.16 3.45e-07
"ENSMUSG00000079998" "chr4-5523" "chr4" 127050717 127050921 3.03 1.26e-05
"ENSMUSG00000080158" "chr2-3288" "chr2" 174409640 174409844 2.32 2.72e-06
"ENSMUSG00000080330" "chr3-4220" "chr3" 137227261 137227465 2.63 1.51e-05
"ENSMUSG00000080338" "chr16-1874" "chr16" 39374638 39374842 2.52 7.42e-06
"ENSMUSG00000080338" "chr16-2205" "chr16" 39469933 39470137 5.05 1.32e-10
"ENSMUSG00000080355" "chr18-3219" "chr18" 46563745 46563949 3.03 3.18e-06
"ENSMUSG00000080355" "chr18-3559" "chr18" 46590473 46590677 3.03 1.26e-05
"ENSMUSG00000080389" "chr13-2419" "chr13" 78585757 78585961 2.42 2.43e-06
"ENSMUSG00000080412" "chr5-2419" "chr5" 120685887 120686091 2.64 7.01e-09
"ENSMUSG00000080424" "chr3-2205" "chr3" 85184066 85184270 2.19 9.8e-06
"ENSMUSG00000080426" "chr15-4119" "chr15" 68544708 68544912 4.24 6.94e-08
"ENSMUSG00000080434" "chr8-3612" "chr8" 35271476 35271668 3.17 7.98e-08
"ENSMUSG00000080441" "chr15-1368" "chr15" 84780862 84781054 2.1 2.37e-06
"ENSMUSG00000080441" "chr15-3533" "chr15" 84785485 84785677 2.97 7.64e-07
"ENSMUSG00000080470" "chr4-3417" "chr4" 15696304 15696508 2.41 1.3e-05
"ENSMUSG00000080502" "chr4-1962" "chr4" 33750764 33750968 2.06 5.92e-06
"ENSMUSG00000080522" "chr14-3010" "chr14" 49041654 49041846 2.97 1.14e-05
"ENSMUSG00000080557" "chr13-3920" "chr13" 111674239 111674443 5.25 2.49e-11
"ENSMUSG00000080577" "chr11-4595" "chr11" 71766480 71766684 2.49 5.14e-06
"ENSMUSG00000080600" "chr11-4050" "chr11" 78629593 78629785 2.16 4e-05
"ENSMUSG00000080600" "chr11-7480" "chr11" 78572252 78572456 3.2 1.55e-05
"ENSMUSG00000080651" "chr18-3868" "chr18" 22647600 22647792 5.45 1.92e-09
"ENSMUSG00000080681" "chr11-7814" "chr11" 105367401 105367593 2.97 4.44e-05
"ENSMUSG00000080681" "chr11-8550" "chr11" 105466830 105467034 3.2 1.55e-05
"ENSMUSG00000080700" "chr5-8082" "chr5" 74646133 74646325 3.57 1.99e-05
"ENSMUSG00000080772" "chr4-2969" "chr4" 59831584 59831788 2.36 4.76e-05
"ENSMUSG00000080779" "chr18-1006" "chr18" 60943191 60943395 2.43 1.13e-08
"ENSMUSG00000080779" "chr18-1669" "chr18" 60940980 60941184 2.74 6.95e-08
"ENSMUSG00000080803" "chr4-6081" "chr4" 99143572 99143764 4.7 2.48e-07
"ENSMUSG00000080842" "chr3-3174" "chr3" 123458208 123458400 2.18 9.03e-05
"ENSMUSG00000080850" "chr4-6487" "chr4" 48696111 48696315 3.2 1.55e-05
"ENSMUSG00000080859" "chr2-4555" "chr2" 105456549 105456741 3.19 3.05e-07
"ENSMUSG00000080872" "chr11-7573" "chr11" 93620975 93621179 3.17 3.9e-06
"ENSMUSG00000080906" "chr11-4496" "chr11" 29809062 29809266 2.93 6.34e-07
"ENSMUSG00000080906" "chr11-7192" "chr11" 29825968 29826172 3.03 1.26e-05
"ENSMUSG00000080929" "chr4-7714" "chr4" 122615254 122615458 2.78 2.91e-05
"ENSMUSG00000080930" "chr2-5436" "chr2" 15256815 15257019 2.93 6.34e-07
"ENSMUSG00000080966" "chr13-1672" "chr13" 74164226 74164418 2.21 1.8e-05
"ENSMUSG00000080966" "chr13-2800" "chr13" 74160269 74160461 3.3 9.34e-08
"ENSMUSG00000080972" "chr5-8321" "chr5" 136167273 136167477 3.63 4.77e-06
"ENSMUSG00000080976" "chr11-4981" "chr11" 87092586 87092790 2.94 1.62e-07
"ENSMUSG00000081005" "chr2-5906" "chr2" 5012067 5012271 4.62 3.8e-12
"ENSMUSG00000081026" "chr4-3417" "chr4" 15696304 15696508 2.41 1.3e-05
"ENSMUSG00000081088" "chr11-4730" "chr11" 111805394 111805598 2.08 4.75e-05
"ENSMUSG00000081115" "chr14-3543" "chr14" 14118534 14118738 4.04 2.08e-08
"ENSMUSG00000081117" "chr4-4859" "chr4" 71502127 71502331 2.73 5.43e-06
"ENSMUSG00000081127" "chr4-609" "chr4" 44246581 44246773 2.2 5.52e-13
"ENSMUSG00000081150" "chr4-6081" "chr4" 99143572 99143764 4.7 2.48e-07
"ENSMUSG00000081197" "chrX-1406" "chrX" 142991793 142991985 3.96 1.4e-06
"ENSMUSG00000081229" "chr2-4589" "chr2" 131687230 131687422 2.18 9.03e-05
"ENSMUSG00000081242" "chr5-3857" "chr5" 21222860 21223052 2.67 1.77e-05
"ENSMUSG00000081242" "chr5-1147" "chr5" 21239172 21239376 2.14 6.6e-09
"ENSMUSG00000081248" "chr2-6151" "chr2" 91166481 91166685 2.58 5.81e-05
"ENSMUSG00000081250" "chr16-3373" "chr16" 75831436 75831640 4.44 1.54e-08
"ENSMUSG00000081266" "chr5-4581" "chr5" 54490837 54491041 2.8 7.38e-06
"ENSMUSG00000081277" "chr13-3151" "chr13" 112055412 112055604 2.52 3.27e-05
"ENSMUSG00000081299" "chr2-10374" "chr2" 67549506 67549698 3.37 6.9e-05
"ENSMUSG00000081311" "chr11-3774" "chr11" 50306092 50306296 2.08 7.23e-05
"ENSMUSG00000081391" "chr4-4436" "chr4" 81184609 81184813 3.28 2.98e-07
"ENSMUSG00000081467" "chr2-7146" "chr2" 21895383 21895587 3.17 3.9e-06
"ENSMUSG00000081481" "chr2-7882" "chr2" 179072490 179072682 3.4 1.35e-06
"ENSMUSG00000081481" "chr2-11151" "chr2" 178927766 178927958 3.37 6.9e-05
"ENSMUSG00000081481" "chr2-7812" "chr2" 178952034 178952238 2.65 8.25e-05
"ENSMUSG00000081538" "chr2-8276" "chr2" 72346707 72346899 3.96 1.4e-06
"ENSMUSG00000081562" "chr1-2574" "chr1" 60546758 60546962 2.27 9.61e-06
"ENSMUSG00000081600" "chr11-6844" "chr11" 63226386 63226578 3.8 3.91e-07
"ENSMUSG00000081614" "chrX-863" "chrX" 17302778 17302982 2.93 6.34e-07
"ENSMUSG00000081636" "chr12-2682" "chr12" 45959377 45959569 2.29 8.94e-05
"ENSMUSG00000081683" "chr5-4893" "chr5" 129166321 129166513 3.25 4.53e-06
"ENSMUSG00000081692" "chr16-1791" "chr16" 94870319 94870523 2.25 7.61e-05
"ENSMUSG00000081696" "chr4-2831" "chr4" 103678383 103678587 2.49 5.14e-06
"ENSMUSG00000081712" "chr11-6697" "chr11" 30454636 30454828 2.97 1.14e-05
"ENSMUSG00000081718" "chrX-1406" "chrX" 142991793 142991985 3.96 1.4e-06
"ENSMUSG00000081740" "chr2-4233" "chr2" 157322670 157322874 2.52 7.42e-06
"ENSMUSG00000081740" "chr2-4915" "chr2" 157344272 157344476 3.13 6.5e-08
"ENSMUSG00000081740" "chr2-9561" "chr2" 157314730 157314934 4.04 2.98e-07
"ENSMUSG00000081769" "chr11-7423" "chr11" 53677961 53678153 3.14 5.69e-05
"ENSMUSG00000081774" "chr2-7552" "chr2" 102120344 102120536 4.16 3.45e-07
"ENSMUSG00000081820" "chr11-4509" "chr11" 19730352 19730544 2.36 3.79e-05
"ENSMUSG00000081830" "chr2-7393" "chr2" 45096043 45096235 2.75 2.45e-05
"ENSMUSG00000081862" "chr4-5515" "chr4" 84853542 84853734 2.64 6.68e-05
"ENSMUSG00000081872" "chr6-2973" "chr6" 52807629 52807821 2.29 8.94e-05
"ENSMUSG00000081882" "chr2-7882" "chr2" 179072490 179072682 3.4 1.35e-06
"ENSMUSG00000081929" "chr11-7766" "chr11" 116245744 116245948 2.52 4.04e-05
"ENSMUSG00000081953" "chr4-4812" "chr4" 48333855 48334059 4.04 2.98e-07
"ENSMUSG00000081995" "chr11-5078" "chr11" 107186980 107187172 3.17 7.98e-08
"ENSMUSG00000082006" "chr2-7368" "chr2" 77240079 77240283 2.52 4.04e-05
"ENSMUSG00000082013" "chr2-7941" "chr2" 5560564 5560756 2.97 1.14e-05
"ENSMUSG00000082013" "chr2-6470" "chr2" 5565462 5565666 3.28 2.98e-07
"ENSMUSG00000082013" "chr2-5912" "chr2" 5529353 5529557 2.44 1.91e-05
"ENSMUSG00000082027" "chr11-2024" "chr11" 80787870 80788074 2.09 2.35e-07
"ENSMUSG00000082032" "chr11-6696" "chr11" 61257872 61258076 3.03 3.18e-06
"ENSMUSG00000082078" "chr11-6697" "chr11" 30454636 30454828 2.97 1.14e-05
"ENSMUSG00000082132" "chr2-3465" "chr2" 52365172 52365364 2.31 2.3e-06
"ENSMUSG00000082132" "chr2-5648" "chr2" 52367456 52367648 2.85 3.34e-05
"ENSMUSG00000082148" "chr11-8295" "chr11" 60078867 60079059 2.64 6.68e-05
"ENSMUSG00000082151" "chr4-7169" "chr4" 8309291 8309495 6.39 4.79e-10
"ENSMUSG00000082201" "chr4-1876" "chr4" 142229317 142229509 2.02 1.57e-05
"ENSMUSG00000082201" "chr4-2462" "chr4" 142215683 142215887 2.13 1.44e-05
"ENSMUSG00000082202" "chrX-1600" "chrX" 65564830 65565034 3.03 5.05e-05
"ENSMUSG00000082203" "chr12-5233" "chr12" 109657370 109657562 2.85 3.34e-05
"ENSMUSG00000082209" "chr1-4920" "chr1" 60766284 60766488 3.17 3.9e-06
"ENSMUSG00000082215" "chr2-6427" "chr2" 178778054 178778258 2.92 2.49e-06
"ENSMUSG00000082239" "chr2-3979" "chr2" 168184471 168184675 3.12 1.67e-08
"ENSMUSG00000082239" "chr2-4278" "chr2" 168206718 168206922 3.13 6.5e-08
"ENSMUSG00000082277" "chr16-3649" "chr16" 14028922 14029114 3.57 1.99e-05
"ENSMUSG00000082278" "chr2-2998" "chr2" 47953757 47953961 2.02 2.86e-05
"ENSMUSG00000082285" "chr2-7568" "chr2" 139076776 139076980 3.03 3.18e-06
"ENSMUSG00000082303" "chr2-6086" "chr2" 70705563 70705767 2.85 4.84e-07
"ENSMUSG00000082304" "chr11-7487" "chr11" 79240136 79240340 2.48 2.79e-05
"ENSMUSG00000082309" "chr11-3553" "chr11" 35150918 35151122 2.14 3.31e-05
"ENSMUSG00000082309" "chr11-4225" "chr11" 35159448 35159652 3.03 5.29e-08
"ENSMUSG00000082309" "chr11-4832" "chr11" 35142092 35142296 2.36 4.76e-05
"ENSMUSG00000082315" "chr2-9008" "chr2" 38983527 38983731 5.55 2.91e-10
"ENSMUSG00000082353" "chr2-3288" "chr2" 174409640 174409844 2.32 2.72e-06
"ENSMUSG00000082356" "chr9-4888" "chr9" 120248918 120249110 3.4 1.35e-06
"ENSMUSG00000082362" "chr12-1016" "chr12" 108426470 108426674 2.08 4.58e-08
"ENSMUSG00000082362" "chr12-1791" "chr12" 108425028 108425232 2.76 1.82e-08
"ENSMUSG00000082362" "chr12-2412" "chr12" 108427714 108427918 2.36 5.98e-06
"ENSMUSG00000082364" "chr11-4175" "chr11" 3999036 3999240 2.08 7.23e-05
"ENSMUSG00000082364" "chr11-4781" "chr11" 4001689 4001893 2.63 1.51e-05
"ENSMUSG00000082399" "chr2-7676" "chr2" 134724651 134724843 3.22 1.17e-06
"ENSMUSG00000082420" "chr5-6335" "chr5" 67240829 67241021 3.1 3.73e-06
"ENSMUSG00000082476" "chr11-2224" "chr11" 57233819 57234023 2.02 1.57e-06
"ENSMUSG00000082476" "chr11-5268" "chr11" 57210685 57210889 2.36 4.76e-05
"ENSMUSG00000082481" "chr11-3238" "chr11" 74916206 74916410 2.9 5.64e-10
"ENSMUSG00000082481" "chr11-7431" "chr11" 74932930 74933134 2.58 5.81e-05
"ENSMUSG00000082488" "chr13-1716" "chr13" 92007857 92008061 2.21 2.23e-05
"ENSMUSG00000082492" "chr17-3217" "chr17" 48160134 48160338 2.36 4.76e-05
"ENSMUSG00000082494" "chr2-8312" "chr2" 80288347 80288539 2.97 1.14e-05
"ENSMUSG00000082503" "chr11-3982" "chr11" 54606201 54606393 2.18 9.03e-05
"ENSMUSG00000082524" "chr5-3095" "chr5" 145469060 145469264 2.08 4.75e-05
"ENSMUSG00000082524" "chr5-6612" "chr5" 145428195 145428399 2.58 5.81e-05
"ENSMUSG00000082554" "chr16-3649" "chr16" 14028922 14029114 3.57 1.99e-05
"ENSMUSG00000082576" "chr11-8848" "chr11" 22655553 22655757 3.03 5.05e-05
"ENSMUSG00000082641" "chr2-4676" "chr2" 174264798 174264990 2.33 2.57e-05
"ENSMUSG00000082648" "chr13-2466" "chr13" 30344982 30345174 2.97 7.64e-07
"ENSMUSG00000082653" "chr16-2349" "chr16" 11516409 11516601 3.68 1.07e-07
"ENSMUSG00000082700" "chr2-7532" "chr2" 92644972 92645164 3.82 2.85e-08
"ENSMUSG00000082705" "chr5-2805" "chr5" 72484582 72484786 2.38 1.13e-06
"ENSMUSG00000082741" "chr17-2318" "chr17" 27681310 27681514 2.64 7.34e-07
"ENSMUSG00000082757" "chrX-1446" "chrX" 18460250 18460454 2.78 2.91e-05
"ENSMUSG00000082768" "chr4-3239" "chr4" 105698024 105698228 2.08 7.23e-05
"ENSMUSG00000082768" "chr4-3501" "chr4" 105679423 105679627 2.2 1.48e-05
"ENSMUSG00000082784" "chr18-1602" "chr18" 77465677 77465881 3.93 3.09e-11
"ENSMUSG00000082784" "chr18-2553" "chr18" 77431199 77431403 3.03 8.08e-07
"ENSMUSG00000082800" "chr2-6057" "chr2" 58755622 58755826 3.61 9e-08
"ENSMUSG00000082829" "chr6-5054" "chr6" 149006673 149006865 2.64 6.68e-05
"ENSMUSG00000082833" "chr4-2486" "chr4" 134863464 134863656 2.13 1.19e-05
"ENSMUSG00000082844" "chr2-2520" "chr2" 33204296 33204488 2.53 6.37e-08
"ENSMUSG00000082844" "chr2-3250" "chr2" 33200459 33200651 2.27 7.91e-06
"ENSMUSG00000082849" "chr2-8537" "chr2" 136495393 136495585 3.47 5.18e-06
"ENSMUSG00000082849" "chr2-10799" "chr2" 136506743 136506935 9.9 6.48e-13
"ENSMUSG00000082849" "chr2-3419" "chr2" 136624829 136625033 2.08 4.75e-05
"ENSMUSG00000082884" "chr2-2606" "chr2" 22475132 22475324 2.06 5.02e-06
"ENSMUSG00000082903" "chr2-7581" "chr2" 142957571 142957775 2.65 8.25e-05
"ENSMUSG00000082911" "chr2-6908" "chr2" 148255142 148255346 3.46 3.29e-07
"ENSMUSG00000082911" "chr2-6909" "chr2" 148256439 148256643 2.78 2.91e-05
"ENSMUSG00000082928" "chr4-3227" "chr4" 100870014 100870218 2.25 7.61e-05
"ENSMUSG00000082941" "chr4-3250" "chr4" 106946845 106947049 2.36 4.76e-05
"ENSMUSG00000082958" "chr4-3092" "chr4" 105916970 105917162 2.18 9.03e-05
"ENSMUSG00000082959" "chr5-3827" "chr5" 150295625 150295817 2.48 4.32e-06
"ENSMUSG00000082963" "chr4-7345" "chr4" 52131109 52131313 4.54 2.16e-07
"ENSMUSG00000082990" "chr2-4251" "chr2" 131932691 131932883 2.23 2.69e-05
"ENSMUSG00000083009" "chr2-4818" "chr2" 93743067 93743271 2.75 1.4e-06
"ENSMUSG00000083009" "chr2-4475" "chr2" 93769561 93769765 2.33 3.2e-05
"ENSMUSG00000083012" "chr5-4113" "chr5" 144322157 144322361 2.48 2.79e-05
"ENSMUSG00000083047" "chr2-7581" "chr2" 142957571 142957775 2.65 8.25e-05
"ENSMUSG00000083086" "chr6-5397" "chr6" 97779776 97779968 3.11 1.45e-05
"ENSMUSG00000083091" "chr4-6487" "chr4" 48696111 48696315 3.2 1.55e-05
"ENSMUSG00000083121" "chr7-4531" "chr7" 108339553 108339757 2.92 2.49e-06
"ENSMUSG00000083129" "chr11-2682" "chr11" 52381405 52381609 2.44 8.63e-08
"ENSMUSG00000083152" "chr5-6362" "chr5" 76623130 76623322 3.3 1.76e-05
"ENSMUSG00000083171" "chr11-2310" "chr11" 70851329 70851533 2.19 3.78e-07
"ENSMUSG00000083182" "chr5-3413" "chr5" 115671294 115671486 2.26 5.99e-05
"ENSMUSG00000083182" "chr5-3002" "chr5" 115656812 115657004 2.74 3.3e-07
"ENSMUSG00000083193" "chr12-3217" "chr12" 112443291 112443495 2.8 7.38e-06
"ENSMUSG00000083204" "chr2-6168" "chr2" 94356535 94356739 3.03 3.18e-06
"ENSMUSG00000083221" "chr6-1087" "chr6" 30644653 30644857 2.11 3.22e-08
"ENSMUSG00000083223" "chrX-1389" "chrX" 132455870 132456074 2.88 3.9e-05
"ENSMUSG00000083261" "chr5-5532" "chr5" 40195237 40195441 2.58 5.81e-05
"ENSMUSG00000083284" "chr2-2068" "chr2" 80437102 80437306 2.05 9.64e-08
"ENSMUSG00000083305" "chr2-3128" "chr2" 14659826 14660030 2.21 2.23e-05
"ENSMUSG00000083306" "chr2-7552" "chr2" 102120344 102120536 4.16 3.45e-07
"ENSMUSG00000083314" "chr11-5556" "chr11" 116437530 116437722 2.58 4.69e-05
"ENSMUSG00000083386" "chr17-4105" "chr17" 8923624 8923816 3.47 5.18e-06
"ENSMUSG00000083387" "chr4-7210" "chr4" 17933559 17933763 8.08 2.1e-14
"ENSMUSG00000083430" "chr4-3950" "chr4" 135431522 135431714 2.51 6.21e-06
"ENSMUSG00000083442" "chr11-5267" "chr11" 52454944 52455136 2.44 1.56e-05
"ENSMUSG00000083443" "chr6-4337" "chr6" 112506334 112506538 2.39 7.06e-05
"ENSMUSG00000083498" "chr2-8545" "chr2" 156518781 156518985 2.88 3.9e-05
"ENSMUSG00000083499" "chrX-1459" "chrX" 44666463 44666667 3.63 4.77e-06
"ENSMUSG00000083506" "chr2-5314" "chr2" 106013115 106013307 2.97 2e-07
"ENSMUSG00000083519" "chr2-10357" "chr2" 79970636 79970840 4.04 2.98e-07
"ENSMUSG00000083565" "chr4-7251" "chr4" 32990406 32990610 2.58 5.81e-05
"ENSMUSG00000083728" "chr6-5752" "chr6" 33354657 33354849 3.96 1.4e-06
"ENSMUSG00000083764" "chr11-9378" "chr11" 90731499 90731703 3.63 4.77e-06
"ENSMUSG00000083769" "chr11-7021" "chr11" 114459464 114459668 2.69 2.11e-05
"ENSMUSG00000083772" "chr9-4888" "chr9" 120248918 120249110 3.4 1.35e-06
"ENSMUSG00000083774" "chr7-2873" "chr7" 88359513 88359705 2.37 9.71e-07
"ENSMUSG00000083780" "chr4-7725" "chr4" 105386338 105386530 3.14 5.69e-05
"ENSMUSG00000083786" "chr4-2067" "chr4" 8802865 8803057 2.84 8.27e-09
"ENSMUSG00000083840" "chr5-3537" "chr5" 5846107 5846299 2.67 1.77e-05
"ENSMUSG00000083859" "chr11-6104" "chr11" 12743913 12744105 2.43 8.21e-05
"ENSMUSG00000083885" "chr4-5182" "chr4" 133207933 133208125 3.68 1.07e-07
"ENSMUSG00000083905" "chr8-2923" "chr8" 68377500 68377704 2.22 3.35e-05
"ENSMUSG00000083910" "chr2-10374" "chr2" 67549506 67549698 3.37 6.9e-05
"ENSMUSG00000083916" "chr6-775" "chr6" 136303544 136303736 2.03 2.73e-08
"ENSMUSG00000083973" "chr2-8837" "chr2" 24515438 24515642 3.46 3.29e-07
"ENSMUSG00000084081" "chr11-8848" "chr11" 22655553 22655757 3.03 5.05e-05
"ENSMUSG00000084085" "chr11-3533" "chr11" 18908177 18908369 2.2 1.21e-05
"ENSMUSG00000084104" "chr2-3089" "chr2" 64724182 64724374 2.23 2.42e-06
"ENSMUSG00000084106" "chr1-2172" "chr1" 88827404 88827608 2.16 1.9e-06
"ENSMUSG00000084106" "chr1-2986" "chr1" 88828916 88829120 2.63 1.39e-07
"ENSMUSG00000084111" "chr5-1664" "chr5" 92341892 92342096 2.34 8.85e-09
"ENSMUSG00000084111" "chr5-4267" "chr5" 92339555 92339759 8.33 1.33e-19
"ENSMUSG00000084111" "chr5-4640" "chr5" 92197201 92197405 2.8 7.38e-06
"ENSMUSG00000084111" "chr5-6987" "chr5" 92336540 92336744 4.29 9.97e-07
"ENSMUSG00000084111" "chr5-7893" "chr5" 92310937 92311141 3.43 1.76e-05
"ENSMUSG00000084111" "chr5-7891" "chr5" 91987932 91988136 3.2 1.55e-05
"ENSMUSG00000084154" "chr6-3483" "chr6" 66882997 66883201 2.24 5.05e-05
"ENSMUSG00000084170" "chr11-4463" "chr11" 3928543 3928747 4.04 1.47e-09
