"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000074052" "chr8-4934" "chr8" 124431872 124432044 2.61 6.68e-05
"ENSMUSG00000074060" "chr9-5244" "chr9" 109451874 109452046 3.43 1.04e-07
"ENSMUSG00000074061" "chr9-5244" "chr9" 109451874 109452046 3.43 1.04e-07
"ENSMUSG00000074128" "chr8-4050" "chr8" 106745313 106745485 2.58 1.26e-05
"ENSMUSG00000074171" "chr8-4030" "chr8" 93364813 93364989 2.67 5.81e-07
"ENSMUSG00000074203" "chr8-2420" "chr8" 87268988 87269164 2.52 1.36e-07
"ENSMUSG00000074203" "chr8-3274" "chr8" 87334660 87334836 2.04 8.21e-05
"ENSMUSG00000074203" "chr8-7072" "chr8" 87240003 87240179 2.3 9.67e-05
"ENSMUSG00000074344" "chr3-3356" "chr3" 105695246 105695422 2.19 9.63e-05
"ENSMUSG00000074344" "chr3-2479" "chr3" 105656797 105656969 2.56 2.4e-06
"ENSMUSG00000074361" "chr7-7349" "chr7" 16812913 16813089 2.92 3.37e-05
"ENSMUSG00000074412" "chr8-3030" "chr8" 26479462 26479638 2.16 2.67e-05
"ENSMUSG00000074412" "chr8-5060" "chr8" 26606939 26607115 3.83 1.33e-09
"ENSMUSG00000074412" "chr8-7042" "chr8" 26574971 26575143 3.22 4.53e-06
"ENSMUSG00000074505" "chr9-4758" "chr9" 16026178 16026354 2.18 6.27e-05
"ENSMUSG00000074505" "chr9-4004" "chr9" 16239585 16239757 2.53 8.87e-06
"ENSMUSG00000074505" "chr9-5349" "chr9" 16162522 16162694 2.67 4.68e-06
"ENSMUSG00000074513" "chr3-1663" "chr3" 84305251 84305427 2 1.99e-05
"ENSMUSG00000074513" "chr3-3583" "chr3" 85581421 85581597 5.31 1.98e-11
"ENSMUSG00000074513" "chr3-1727" "chr3" 84990373 84990549 2.15 1.76e-07
"ENSMUSG00000074582" "chr2-10007" "chr2" 166700452 166700628 2.81 2.48e-05
"ENSMUSG00000074607" "chr2-6628" "chr2" 163020196 163020368 2.41 8.21e-05
"ENSMUSG00000074728" "chr3-4506" "chr3" 5212779 5212955 2.61 4.96e-05
"ENSMUSG00000074738" "chr4-9652" "chr4" 155074128 155074300 3.72 5.42e-06
"ENSMUSG00000074758" "chr2-3907" "chr2" 144050479 144050655 2.15 1.74e-05
"ENSMUSG00000074758" "chr2-11364" "chr2" 143992951 143993123 3.64 1.07e-07
"ENSMUSG00000074785" "chr10-4652" "chr10" 94293273 94293449 2.6 8.78e-06
"ENSMUSG00000074892" "chr16-2279" "chr16" 96497658 96497834 4.23 2.74e-10
"ENSMUSG00000074912" "chr2-11173" "chr2" 119141560 119141732 3.08 1.45e-05
"ENSMUSG00000074922" "chr19-1884" "chr19" 24528657 24528829 2.12 2.67e-05
"ENSMUSG00000074973" "chr13-2140" "chr13" 32995404 32995576 2.22 4.02e-05
"ENSMUSG00000075003" "chr10-2746" "chr10" 66588638 66588814 2.59 1.58e-06
"ENSMUSG00000075003" "chr10-4482" "chr10" 66482088 66482264 2.45 8.91e-05
"ENSMUSG00000075033" "chr16-2062" "chr16" 55870370 55870546 2.1 9.07e-05
"ENSMUSG00000075070" "chr16-3336" "chr16" 42748061 42748237 4.08 2.53e-07
"ENSMUSG00000075254" "chr16-4392" "chr16" 33756606 33756778 3.72 5.42e-06
"ENSMUSG00000075265" "chr16-1826" "chr16" 32664307 32664479 2.31 3.39e-06
"ENSMUSG00000075327" "chr10-4277" "chr10" 5950737 5950909 2.34 3.79e-05
"ENSMUSG00000075410" "chr11-6487" "chr11" 116530020 116530196 2.43 1.06e-05
"ENSMUSG00000075415" "chr2-2531" "chr2" 30982518 30982694 2.12 8.95e-07
"ENSMUSG00000075415" "chr2-3859" "chr2" 30926448 30926620 2.06 3.82e-05
"ENSMUSG00000075415" "chr2-6214" "chr2" 30919049 30919221 2.37 5.58e-05
"ENSMUSG00000075415" "chr2-8453" "chr2" 30929206 30929378 2.65 1.77e-05
"ENSMUSG00000075514" "chr2-6748" "chr2" 20947954 20948130 2.5 2.33e-05
"ENSMUSG00000075514" "chr2-8362" "chr2" 20947705 20947877 4.65 2.48e-07
"ENSMUSG00000075529" "chr5-7383" "chr5" 150180816 150180988 2.84 2.25e-06
"ENSMUSG00000075576" "chr11-2350" "chr11" 98650634 98650806 2.12 1.59e-06
"ENSMUSG00000075600" "chr15-4722" "chr15" 75634774 75634950 3.35 9.69e-07
"ENSMUSG00000075600" "chr15-4269" "chr15" 75591342 75591514 2.45 2.26e-05
"ENSMUSG00000075600" "chr15-6786" "chr15" 75611865 75612037 3.72 5.42e-06
"ENSMUSG00000075706" "chr10-4108" "chr10" 79505401 79505573 2.61 3.37e-06
"ENSMUSG00000075719" "chr7-1833" "chr7" 4063834 4064010 2.17 1.5e-08
"ENSMUSG00000075813" "chr17-3995" "chr17" 4636677 4636853 3.44 6.98e-08
"ENSMUSG00000076011" "chrX-852" "chrX" 139115323 139115499 2.25 1.46e-06
"ENSMUSG00000076011" "chrX-1409" "chrX" 139152761 139152933 2.41 8.21e-05
"ENSMUSG00000076035" "chr4-9171" "chr4" 125272998 125273170 2.61 6.68e-05
"ENSMUSG00000076049" "chr14-5305" "chr14" 64323997 64324173 3.23 1.34e-05
"ENSMUSG00000076049" "chr14-3353" "chr14" 64409486 64409658 3.08 1.45e-05
"ENSMUSG00000076060" "chr6-3981" "chr6" 47744445 47744617 2.41 8.21e-05
"ENSMUSG00000076121" "chr14-3457" "chr14" 73627300 73627476 2.45 8.91e-05
"ENSMUSG00000076255" "chr3-1827" "chr3" 89032494 89032670 2.19 2.19e-06
"ENSMUSG00000076287" "chr1-4650" "chr1" 133300180 133300356 2.86 1.54e-06
"ENSMUSG00000076287" "chr1-4220" "chr1" 133315309 133315485 2.55 3.41e-05
"ENSMUSG00000076287" "chr1-3839" "chr1" 133383644 133383816 2.94 2e-07
"ENSMUSG00000076320" "chr5-5209" "chr5" 134916530 134916706 2.69 3.21e-06
"ENSMUSG00000076364" "chr2-9382" "chr2" 27219336 27219508 3.92 1.4e-06
"ENSMUSG00000076364" "chr2-10557" "chr2" 27280246 27280418 3.72 5.42e-06
"ENSMUSG00000076377" "chr10-2377" "chr10" 27854616 27854792 2.25 2.73e-05
"ENSMUSG00000076430" "chr13-4314" "chr13" 30949231 30949403 2.83 8.65e-06
"ENSMUSG00000076433" "chr11-2782" "chr11" 118185015 118185191 2.01 1.02e-06
"ENSMUSG00000076453" "chr14-2188" "chr14" 80076210 80076382 2.13 4e-05
"ENSMUSG00000076493" "chr6-6071" "chr6" 41493029 41493205 2.41 5.96e-05
"ENSMUSG00000076494" "chr6-6071" "chr6" 41493029 41493205 2.41 5.96e-05
"ENSMUSG00000076873" "chr14-3052" "chr14" 54772393 54772569 2.43 1.06e-05
"ENSMUSG00000076949" "chr3-3672" "chr3" 122702177 122702353 2.72 8.17e-07
"ENSMUSG00000076999" "chr1-8223" "chr1" 107542404 107542576 2.69 9.4e-05
"ENSMUSG00000077004" "chr2-11273" "chr2" 130291381 130291553 2.82 3.34e-05
"ENSMUSG00000077043" "chr10-5874" "chr10" 99573743 99573919 3.57 1.06e-06
"ENSMUSG00000077059" "chr7-6306" "chr7" 87081431 87081603 3.05 9.64e-07
"ENSMUSG00000077094" "chr12-5095" "chr12" 73302339 73302515 2.86 1.54e-06
"ENSMUSG00000077171" "chr5-7264" "chr5" 19616425 19616601 2.41 5.96e-05
"ENSMUSG00000077200" "chr10-5484" "chr10" 39757080 39757256 2.61 4.96e-05
"ENSMUSG00000077223" "chr19-2117" "chr19" 56306273 56306449 2.26 4.17e-05
"ENSMUSG00000077269" "chr12-6329" "chr12" 40441043 40441215 3.1 5.69e-05
"ENSMUSG00000077277" "chrX-1711" "chrX" 18880820 18880996 3.5 2.73e-07
"ENSMUSG00000077279" "chr13-1254" "chr13" 57118432 57118604 2.24 7.18e-07
"ENSMUSG00000077296" "chr13-1436" "chr13" 8961846 8962022 2.04 9.58e-06
"ENSMUSG00000077302" "chr4-2889" "chr4" 6606625 6606801 2.14 4.87e-06
"ENSMUSG00000077339" "chr6-4350" "chr6" 38955990 38956166 2.55 6.06e-06
"ENSMUSG00000077347" "chr5-4684" "chr5" 121811410 121811586 2.95 2.06e-06
"ENSMUSG00000077350" "chr16-1472" "chr16" 15984944 15985120 2.09 6.91e-06
"ENSMUSG00000077353" "chr14-3506" "chr14" 100882114 100882290 3.29 6.15e-08
"ENSMUSG00000077401" "chr9-1812" "chr9" 36846060 36846236 2.37 4.89e-08
"ENSMUSG00000077401" "chr9-3998" "chr9" 36902302 36902478 2.23 1.79e-05
"ENSMUSG00000077401" "chr9-8478" "chr9" 36929386 36929562 3.18 2.05e-07
"ENSMUSG00000077416" "chr15-4722" "chr15" 75634774 75634950 3.35 9.69e-07
"ENSMUSG00000077416" "chr15-4269" "chr15" 75591342 75591514 2.45 2.26e-05
"ENSMUSG00000077416" "chr15-6786" "chr15" 75611865 75612037 3.72 5.42e-06
"ENSMUSG00000077437" "chr5-5209" "chr5" 134916530 134916706 2.69 3.21e-06
"ENSMUSG00000077461" "chr3-3032" "chr3" 79669000 79669172 2.33 4.98e-06
"ENSMUSG00000077468" "chr15-3254" "chr15" 31080973 31081149 2.38 3.97e-05
"ENSMUSG00000077492" "chr14-1042" "chr14" 55737475 55737647 2.04 4.64e-06
"ENSMUSG00000077492" "chr14-1595" "chr14" 55745211 55745383 2.1 7.93e-06
"ENSMUSG00000077522" "chr5-6610" "chr5" 39817836 39818012 2.65 1.26e-05
"ENSMUSG00000077530" "chr16-4448" "chr16" 38189654 38189826 2.94 1.14e-05
"ENSMUSG00000077549" "chr8-5375" "chr8" 112348890 112349062 3.76 3.91e-07
"ENSMUSG00000077571" "chr1-5909" "chr1" 187086910 187087086 2.5 2.33e-05
"ENSMUSG00000077617" "chr3-5738" "chr3" 126707580 126707752 2.69 9.4e-05
"ENSMUSG00000077640" "chr12-1420" "chr12" 107412133 107412309 2.13 1.37e-06
"ENSMUSG00000077663" "chr4-2254" "chr4" 56721151 56721327 2.33 1.76e-07
"ENSMUSG00000077663" "chr4-2155" "chr4" 56667069 56667245 2.12 8.95e-07
"ENSMUSG00000077663" "chr4-3116" "chr4" 56665632 56665808 2.27 3.35e-06
"ENSMUSG00000077663" "chr4-4763" "chr4" 56720811 56720987 2.38 4.78e-06
"ENSMUSG00000077667" "chr7-4228" "chr7" 125972676 125972848 2.45 2.26e-05
"ENSMUSG00000077673" "chr13-3676" "chr13" 100552648 100552824 2.36 2.64e-05
"ENSMUSG00000077686" "chr15-2746" "chr15" 94518105 94518281 2.04 5.33e-05
"ENSMUSG00000077707" "chr12-2916" "chr12" 78840786 78840962 2.21 7.73e-06
"ENSMUSG00000077707" "chr12-5115" "chr12" 78934527 78934703 2.95 2.06e-06
"ENSMUSG00000077736" "chr1-8065" "chr1" 83833109 83833281 3.08 1.45e-05
"ENSMUSG00000077758" "chr6-2712" "chr6" 116308104 116308276 2.37 5.58e-05
"ENSMUSG00000077789" "chr17-3409" "chr17" 6204223 6204399 2.28 6.35e-05
"ENSMUSG00000077794" "chr1-5269" "chr1" 177802739 177802915 2.38 3.97e-05
"ENSMUSG00000077812" "chr7-8659" "chr7" 99541379 99541555 3.21 3.3e-06
"ENSMUSG00000077816" "chr5-2872" "chr5" 128988592 128988768 2.13 1.37e-06
"ENSMUSG00000077816" "chr5-4714" "chr5" 128945232 128945404 2.72 2.45e-05
"ENSMUSG00000077827" "chr11-3750" "chr11" 104168542 104168718 2.4 1.08e-07
"ENSMUSG00000077830" "chr12-5402" "chr12" 3684780 3684952 5.14 1.02e-08
"ENSMUSG00000077928" "chr14-2807" "chr14" 55591731 55591907 2.3 9.67e-05
"ENSMUSG00000077939" "chr1-4900" "chr1" 36730055 36730227 2.61 6.68e-05
"ENSMUSG00000077962" "chr13-2926" "chr13" 58102252 58102428 2.26 4.17e-05
"ENSMUSG00000077976" "chr18-1570" "chr18" 83134600 83134772 2.01 3.54e-05
"ENSMUSG00000078015" "chr11-5388" "chr11" 84376621 84376797 2.26 4.17e-05
"ENSMUSG00000078114" "chr7-7160" "chr7" 131483743 131483919 2.45 8.91e-05
"ENSMUSG00000078125" "chr14-2987" "chr14" 51394374 51394546 2.65 1.77e-05
"ENSMUSG00000078169" "chr6-6116" "chr6" 53767224 53767400 2.41 5.96e-05
"ENSMUSG00000078234" "chr4-7368" "chr4" 139532953 139533125 2.61 6.68e-05
"ENSMUSG00000078281" "chr6-4577" "chr6" 112963911 112964087 2.65 1.26e-05
"ENSMUSG00000078281" "chr6-4149" "chr6" 112961000 112961176 2.41 5.96e-05
"ENSMUSG00000078307" "chr9-6032" "chr9" 52383130 52383306 2.61 4.96e-05
"ENSMUSG00000078308" "chr9-7650" "chr9" 51445623 51445799 3.91 7.06e-08
"ENSMUSG00000078429" "chr10-2100" "chr10" 126427676 126427852 2 1.3e-05
"ENSMUSG00000078447" "chr10-2388" "chr10" 53127151 53127327 2.04 3.47e-05
"ENSMUSG00000078447" "chr10-2945" "chr10" 53148775 53148951 2.17 4.09e-05
"ENSMUSG00000078491" "chr4-4660" "chr4" 150480507 150480683 2.23 1.79e-05
"ENSMUSG00000078493" "chr1-2784" "chr1" 155751738 155751914 2.09 1.06e-05
"ENSMUSG00000078493" "chr1-5197" "chr1" 155800632 155800808 2.38 3.97e-05
"ENSMUSG00000078515" "chr4-5018" "chr4" 141276856 141277032 2.76 4.49e-06
"ENSMUSG00000078528" "chr19-3457" "chr19" 16394691 16394863 2.72 2.45e-05
"ENSMUSG00000078531" "chr4-10634" "chr4" 131102993 131103165 2.94 4.44e-05
"ENSMUSG00000078532" "chr4-3687" "chr4" 130139993 130140165 2.07 5.75e-05
"ENSMUSG00000078574" "chr3-6390" "chr3" 136657815 136657991 2.68 7.12e-05
"ENSMUSG00000078591" "chr7-7160" "chr7" 131483743 131483919 2.45 8.91e-05
"ENSMUSG00000078605" "chr11-4713" "chr11" 108959419 108959591 2.42 2.99e-06
"ENSMUSG00000078627" "chr11-8703" "chr11" 105312917 105313089 2.94 1.14e-05
"ENSMUSG00000078635" "chr11-8686" "chr11" 103130760 103130932 2.82 3.34e-05
"ENSMUSG00000078671" "chr7-4467" "chr7" 80575550 80575722 4.04 1.33e-10
"ENSMUSG00000078766" "chr4-9753" "chr4" 25650624 25650796 5.55 1.24e-07
"ENSMUSG00000078908" "chr8-2959" "chr8" 116078788 116078964 2.19 2.19e-06
"ENSMUSG00000078939" "chr13-2199" "chr13" 102508886 102509062 2.1 9.07e-05
"ENSMUSG00000078939" "chr13-1943" "chr13" 102487399 102487571 3.14 7.98e-08
"ENSMUSG00000078952" "chr13-4613" "chr13" 98238943 98239119 2.55 3.41e-05
"ENSMUSG00000078958" "chr13-2028" "chr13" 91026199 91026375 2.15 1.74e-05
"ENSMUSG00000078960" "chr15-5324" "chr15" 81681033 81681209 2.65 1.26e-05
"ENSMUSG00000079022" "chr15-4673" "chr15" 71675523 71675695 2.69 9.4e-05
"ENSMUSG00000079044" "chr10-3341" "chr10" 105908636 105908812 3.95 3.34e-10
"ENSMUSG00000079044" "chr10-4228" "chr10" 105946448 105946624 2.93 8.3e-06
"ENSMUSG00000079049" "chr13-2140" "chr13" 32995404 32995576 2.22 4.02e-05
"ENSMUSG00000079056" "chr2-3278" "chr2" 127329586 127329762 2.09 2.49e-05
"ENSMUSG00000079138" "chr1-3895" "chr1" 155112245 155112417 2.13 4e-05
"ENSMUSG00000079139" "chr1-5700" "chr1" 137077024 137077200 4.49 1.28e-08
"ENSMUSG00000079157" "chr8-4174" "chr8" 9236192 9236368 2.97 1.29e-07
"ENSMUSG00000079157" "chr8-4176" "chr8" 9545303 9545479 2.36 2.64e-05
"ENSMUSG00000079157" "chr8-3045" "chr8" 9544951 9545123 2.86 1.55e-07
"ENSMUSG00000079160" "chr3-4995" "chr3" 97096132 97096304 2.61 6.68e-05
"ENSMUSG00000079215" "chr5-7001" "chr5" 125382353 125382529 2.95 2.06e-06
"ENSMUSG00000079235" "chr9-3925" "chr9" 121705805 121705981 2.3 9.67e-05
"ENSMUSG00000079243" "chr9-8664" "chr9" 119954057 119954229 2.94 4.44e-05
"ENSMUSG00000079255" "chr1-2784" "chr1" 155751738 155751914 2.09 1.06e-05
"ENSMUSG00000079255" "chr1-5197" "chr1" 155800632 155800808 2.38 3.97e-05
"ENSMUSG00000079274" "chr6-5299" "chr6" 137363744 137363916 3.18 1.17e-06
"ENSMUSG00000079311" "chr17-2083" "chr17" 14852291 14852463 2.12 2.67e-05
"ENSMUSG00000079318" "chrX-1558" "chrX" 162708864 162709040 2.61 4.96e-05
"ENSMUSG00000079409" "chr14-2501" "chr14" 3208002 3208178 2.45 8.91e-05
"ENSMUSG00000079420" "chr1-3859" "chr1" 93982771 93982947 2.48 2.83e-06
"ENSMUSG00000079434" "chr1-3317" "chr1" 89479455 89479631 2.3 7.67e-06
"ENSMUSG00000079470" "chr1-2557" "chr1" 78657806 78657982 2.04 1.75e-06
"ENSMUSG00000079514" "chr16-3555" "chr16" 92074295 92074467 3.22 4.53e-06
"ENSMUSG00000079514" "chr16-5351" "chr16" 92088864 92089036 2.69 9.4e-05
"ENSMUSG00000079564" "chr9-3234" "chr9" 49344622 49344798 2.27 3.35e-06
"ENSMUSG00000079564" "chr9-3797" "chr9" 49409195 49409367 2.94 7.64e-07
"ENSMUSG00000079564" "chr9-9201" "chr9" 49307382 49307554 3.59 1.46e-06
"ENSMUSG00000079605" "chr17-3789" "chr17" 27131585 27131757 7.51 1.6e-12
"ENSMUSG00000079608" "chr18-3827" "chr18" 70637748 70637920 2.94 1.14e-05
"ENSMUSG00000079659" "chr5-4820" "chr5" 9059282 9059458 2.95 2.06e-06
"ENSMUSG00000079738" "chr16-2118" "chr16" 11342772 11342944 2.16 9.03e-05
"ENSMUSG00000080058" "chr8-7012" "chr8" 73244893 73245069 6.46 4.02e-10
"ENSMUSG00000080360" "chr4-1954" "chr4" 152334151 152334327 2.01 6.65e-07
"ENSMUSG00000080365" "chr12-5871" "chr12" 92819364 92819536 3.59 1.46e-06
"ENSMUSG00000080378" "chr8-4257" "chr8" 46931222 46931394 2.82 3.34e-05
"ENSMUSG00000080412" "chr5-3677" "chr5" 120656240 120656416 2.49 5.13e-07
"ENSMUSG00000080413" "chr7-7349" "chr7" 16812913 16813089 2.92 3.37e-05
"ENSMUSG00000080461" "chr15-3554" "chr15" 58001004 58001180 2.28 6.35e-05
"ENSMUSG00000080469" "chr10-4452" "chr10" 62203164 62203336 2.65 1.77e-05
"ENSMUSG00000080529" "chr18-1429" "chr18" 36122114 36122286 2.22 3.6e-06
"ENSMUSG00000080561" "chr1-4323" "chr1" 167038176 167038352 2.19 9.63e-05
"ENSMUSG00000080572" "chr1-8065" "chr1" 83833109 83833281 3.08 1.45e-05
"ENSMUSG00000080592" "chr8-4636" "chr8" 37066565 37066737 2.84 2.25e-06
"ENSMUSG00000080592" "chr8-6301" "chr8" 37065794 37065966 2.82 3.34e-05
"ENSMUSG00000080626" "chr19-1444" "chr19" 23237939 23238111 2.45 4.32e-06
"ENSMUSG00000080664" "chr11-3584" "chr11" 106603193 106603369 2.45 4.35e-08
"ENSMUSG00000080681" "chr11-8704" "chr11" 105485175 105485347 2.55 4.69e-05
"ENSMUSG00000080731" "chr17-5141" "chr17" 27881046 27881218 3.36 1.35e-06
"ENSMUSG00000080759" "chr6-3628" "chr6" 52963710 52963886 2.38 3.97e-05
"ENSMUSG00000080772" "chr4-5198" "chr4" 59876798 59876974 2.47 1.58e-05
"ENSMUSG00000080772" "chr4-6215" "chr4" 59841990 59842166 2.43 1.06e-05
"ENSMUSG00000080772" "chr4-4687" "chr4" 59863767 59863939 2.71 3.3e-07
"ENSMUSG00000080780" "chr4-5685" "chr4" 76082093 76082269 2.43 1.06e-05
"ENSMUSG00000080780" "chr4-8615" "chr4" 76069764 76069940 3.23 1.34e-05
"ENSMUSG00000080810" "chr11-2663" "chr11" 118061528 118061704 2.07 1.53e-07
"ENSMUSG00000080810" "chr11-7230" "chr11" 118098646 118098818 2.45 2.26e-05
"ENSMUSG00000080816" "chr4-1896" "chr4" 46317393 46317569 2.04 2.11e-07
"ENSMUSG00000080868" "chr12-2536" "chr12" 88433565 88433741 2.04 3.47e-05
"ENSMUSG00000080870" "chr2-4272" "chr2" 146649076 146649248 2.38 1.07e-05
"ENSMUSG00000080874" "chrX-1941" "chrX" 133228303 133228475 4.12 3.45e-07
"ENSMUSG00000080893" "chr5-5707" "chr5" 130665026 130665202 2.45 8.91e-05
"ENSMUSG00000080902" "chr4-5678" "chr4" 69967110 69967286 2.36 2.64e-05
"ENSMUSG00000080902" "chr4-3122" "chr4" 69921696 69921868 2.06 3.82e-05
"ENSMUSG00000080997" "chr4-2136" "chr4" 22022856 22023032 2.26 1.02e-08
"ENSMUSG00000081014" "chr2-6381" "chr2" 85086996 85087168 2.55 4.69e-05
"ENSMUSG00000081043" "chr11-5423" "chr11" 90412330 90412502 2.94 1.38e-08
"ENSMUSG00000081043" "chr11-10726" "chr11" 90407095 90407267 3.1 5.69e-05
"ENSMUSG00000081056" "chr2-4730" "chr2" 119647145 119647321 2.46 3.49e-07
"ENSMUSG00000081078" "chr11-8792" "chr11" 46105010 46105186 2.81 2.48e-05
"ENSMUSG00000081086" "chr4-10502" "chr4" 148449367 148449543 3.74 2.8e-07
"ENSMUSG00000081086" "chr4-10975" "chr4" 148455401 148455573 5.23 6.7e-07
"ENSMUSG00000081110" "chr4-5769" "chr4" 106488635 106488811 2.97 1.29e-07
"ENSMUSG00000081189" "chr4-3591" "chr4" 105872887 105873063 2.27 3.35e-06
"ENSMUSG00000081206" "chr4-2427" "chr4" 33613211 33613383 2.4 4e-07
"ENSMUSG00000081270" "chr11-8705" "chr11" 105731192 105731364 2.55 4.69e-05
"ENSMUSG00000081360" "chr11-9695" "chr11" 107067482 107067654 2.61 6.68e-05
"ENSMUSG00000081382" "chr1-3273" "chr1" 60882759 60882935 2.26 4.17e-05
"ENSMUSG00000081421" "chr2-6910" "chr2" 35340370 35340542 2.69 9.4e-05
"ENSMUSG00000081512" "chr17-4207" "chr17" 34355761 34355937 3.06 4.15e-08
"ENSMUSG00000081534" "chr15-5523" "chr15" 97605469 97605641 3.72 5.42e-06
"ENSMUSG00000081613" "chr11-7903" "chr11" 32003788 32003964 2.28 6.35e-05
"ENSMUSG00000081642" "chr2-3084" "chr2" 57467101 57467277 2.26 1.83e-07
"ENSMUSG00000081651" "chr16-1414" "chr16" 38672666 38672842 2.7 1.49e-07
"ENSMUSG00000081680" "chrX-1543" "chrX" 10397586 10397758 2.94 4.44e-05
"ENSMUSG00000081707" "chr13-2822" "chr13" 24363739 24363915 2.26 4.17e-05
"ENSMUSG00000081707" "chr13-3784" "chr13" 24248032 24248208 2.55 3.41e-05
"ENSMUSG00000081730" "chr2-4702" "chr2" 92154003 92154179 2.86 4.71e-09
"ENSMUSG00000081792" "chr4-1937" "chr4" 142969980 142970156 2 3.62e-06
"ENSMUSG00000081810" "chr4-1962" "chr4" 22424352 22424528 2.15 1.76e-07
"ENSMUSG00000081810" "chr4-3514" "chr4" 22420344 22420520 2.15 1.74e-05
"ENSMUSG00000081824" "chr16-732" "chr16" 42909134 42909310 2.16 4.32e-09
"ENSMUSG00000081841" "chr2-6910" "chr2" 35340370 35340542 2.69 9.4e-05
"ENSMUSG00000081851" "chr2-6738" "chr2" 17664206 17664382 2.55 3.41e-05
"ENSMUSG00000081854" "chr2-2496" "chr2" 160666691 160666867 2.74 4.78e-10
"ENSMUSG00000081854" "chr2-8885" "chr2" 160680524 160680700 3.18 2.05e-07
"ENSMUSG00000081854" "chr2-8117" "chr2" 160676117 160676289 2.61 6.68e-05
"ENSMUSG00000081862" "chr4-7683" "chr4" 84904506 84904682 4.29 5.82e-08
"ENSMUSG00000081872" "chr6-4878" "chr6" 52843869 52844045 2.95 2.06e-06
"ENSMUSG00000081872" "chr6-3637" "chr6" 52746592 52746764 2.45 2.26e-05
"ENSMUSG00000081882" "chr2-5553" "chr2" 179114089 179114261 3.7 5.95e-10
"ENSMUSG00000081926" "chr10-4752" "chr10" 3270901 3271077 2.93 8.3e-06
"ENSMUSG00000081929" "chr11-8824" "chr11" 116252119 116252291 3.27 1.76e-05
"ENSMUSG00000081947" "chrX-1699" "chrX" 11522715 11522891 2.45 8.91e-05
"ENSMUSG00000081968" "chr11-9288" "chr11" 70644419 70644591 3.5 3.89e-07
"ENSMUSG00000081979" "chr6-2492" "chr6" 52069430 52069606 2.04 8.21e-05
"ENSMUSG00000082007" "chrX-1016" "chrX" 159059454 159059630 2.23 1.79e-05
"ENSMUSG00000082062" "chr4-9171" "chr4" 125272998 125273170 2.61 6.68e-05
"ENSMUSG00000082132" "chr2-3605" "chr2" 52366065 52366241 2.25 1.46e-06
"ENSMUSG00000082132" "chr2-6320" "chr2" 52359812 52359988 2.3 9.67e-05
"ENSMUSG00000082148" "chr11-5290" "chr11" 60061890 60062066 2.19 9.63e-05
"ENSMUSG00000082148" "chr11-9226" "chr11" 60136565 60136737 3.08 1.45e-05
"ENSMUSG00000082190" "chr2-6999" "chr2" 71140451 71140623 2.83 8.65e-06
"ENSMUSG00000082201" "chr4-7327" "chr4" 142168487 142168663 2.6 8.78e-06
"ENSMUSG00000082201" "chr4-9220" "chr4" 142166040 142166216 3.21 3.3e-06
"ENSMUSG00000082203" "chr12-1979" "chr12" 109609444 109609620 2.14 4.87e-06
"ENSMUSG00000082203" "chr12-3507" "chr12" 109662700 109662872 2.56 2.4e-06
"ENSMUSG00000082304" "chr11-6281" "chr11" 79193787 79193963 4.81 5.97e-13
"ENSMUSG00000082387" "chr16-3402" "chr16" 37800311 37800483 2.84 2.25e-06
"ENSMUSG00000082399" "chr2-4262" "chr2" 134642634 134642806 2.06 3.82e-05
"ENSMUSG00000082424" "chr2-3357" "chr2" 11312786 11312958 2.01 3.54e-05
"ENSMUSG00000082426" "chrX-1727" "chrX" 44819770 44819946 3.06 1.08e-05
"ENSMUSG00000082429" "chr4-8291" "chr4" 154882175 154882351 3.4 3.86e-06
"ENSMUSG00000082476" "chr11-3330" "chr11" 57288547 57288723 2.7 7.13e-09
"ENSMUSG00000082480" "chr2-11364" "chr2" 143992951 143993123 3.64 1.07e-07
"ENSMUSG00000082490" "chr4-2136" "chr4" 22022856 22023032 2.26 1.02e-08
"ENSMUSG00000082519" "chr2-11737" "chr2" 173876693 173876865 3.08 1.45e-05
"ENSMUSG00000082520" "chr2-10463" "chr2" 18277227 18277399 4.31 8.11e-08
"ENSMUSG00000082524" "chr5-4058" "chr5" 145468370 145468546 2.04 8.21e-05
"ENSMUSG00000082562" "chr11-4794" "chr11" 117751865 117752041 2.09 1.62e-05
"ENSMUSG00000082587" "chr11-9746" "chr11" 38078999 38079175 2.68 7.12e-05
"ENSMUSG00000082700" "chr2-4707" "chr2" 92690032 92690208 2.64 2.26e-06
"ENSMUSG00000082781" "chr6-2492" "chr6" 52069430 52069606 2.04 8.21e-05
"ENSMUSG00000082796" "chr2-5173" "chr2" 28648856 28649028 2.16 9.03e-05
"ENSMUSG00000082844" "chr2-4044" "chr2" 33108727 33108903 2.04 5.33e-05
"ENSMUSG00000082848" "chr19-1467" "chr19" 3853703 3853879 2.09 1.06e-05
"ENSMUSG00000082864" "chr2-8394" "chr2" 26431190 26431362 3.06 3.73e-06
"ENSMUSG00000082877" "chr4-10729" "chr4" 135688451 135688623 3.72 5.42e-06
"ENSMUSG00000082879" "chr2-5802" "chr2" 49545926 49546102 2.55 6.06e-06
"ENSMUSG00000082879" "chr2-6905" "chr2" 49555719 49555895 2.55 6.06e-06
